"transaction_id","sale_date","customer_id","gender","age","age_group","product_category","quantity","total_amount","unit_price_calc"
952,2023-11-13,CUST952,Female,57,"50+",Clothing,1,25.00,25.0000000000000000
953,2023-04-26,CUST953,Male,45,"36-50",Beauty,3,90.00,30.0000000000000000
954,2023-09-25,CUST954,Female,50,"36-50",Electronics,3,900.00,300.0000000000000000
955,2023-07-14,CUST955,Male,58,"50+",Clothing,1,25.00,25.0000000000000000
956,2023-08-19,CUST956,Male,30,"20-35",Clothing,3,1500.00,500.0000000000000000
957,2023-08-15,CUST957,Female,60,"50+",Electronics,4,120.00,30.0000000000000000
958,2023-06-02,CUST958,Male,62,"50+",Electronics,2,50.00,25.0000000000000000
959,2023-10-29,CUST959,Female,42,"36-50",Electronics,2,60.00,30.0000000000000000
960,2023-08-08,CUST960,Male,59,"50+",Clothing,2,60.00,30.0000000000000000
961,2023-06-06,CUST961,Male,53,"50+",Beauty,4,200.00,50.0000000000000000
962,2023-10-19,CUST962,Male,44,"36-50",Clothing,2,60.00,30.0000000000000000
963,2023-11-14,CUST963,Female,55,"50+",Beauty,1,50.00,50.0000000000000000
964,2023-01-31,CUST964,Male,24,"20-35",Clothing,3,900.00,300.0000000000000000
965,2023-11-09,CUST965,Male,22,"20-35",Clothing,4,200.00,50.0000000000000000
966,2023-02-20,CUST966,Male,60,"50+",Electronics,2,1000.00,500.0000000000000000
967,2023-04-17,CUST967,Male,62,"50+",Beauty,1,25.00,25.0000000000000000
968,2023-11-17,CUST968,Female,48,"36-50",Clothing,3,900.00,300.0000000000000000
969,2023-04-19,CUST969,Female,40,"36-50",Clothing,3,900.00,300.0000000000000000
970,2023-05-16,CUST970,Male,59,"50+",Electronics,4,2000.00,500.0000000000000000
971,2023-12-05,CUST971,Female,27,"20-35",Electronics,4,200.00,50.0000000000000000
972,2023-02-11,CUST972,Male,49,"36-50",Beauty,4,100.00,25.0000000000000000
973,2023-03-22,CUST973,Male,60,"50+",Clothing,1,50.00,50.0000000000000000
974,2023-05-03,CUST974,Male,47,"36-50",Beauty,1,30.00,30.0000000000000000
975,2023-03-30,CUST975,Female,56,"50+",Clothing,4,200.00,50.0000000000000000
976,2023-10-10,CUST976,Female,48,"36-50",Beauty,2,600.00,300.0000000000000000
977,2023-02-08,CUST977,Female,35,"20-35",Electronics,3,75.00,25.0000000000000000
978,2023-03-22,CUST978,Female,53,"50+",Clothing,3,150.00,50.0000000000000000
979,2023-01-02,CUST979,Female,19,"18-20",Beauty,1,25.00,25.0000000000000000
980,2023-07-29,CUST980,Female,31,"20-35",Electronics,3,75.00,25.0000000000000000
981,2023-08-19,CUST981,Female,30,"20-35",Electronics,2,60.00,30.0000000000000000
982,2023-12-19,CUST982,Female,46,"36-50",Beauty,3,90.00,30.0000000000000000
983,2023-11-01,CUST983,Female,29,"20-35",Clothing,1,300.00,300.0000000000000000
984,2023-08-29,CUST984,Male,56,"50+",Clothing,1,500.00,500.0000000000000000
985,2023-05-30,CUST985,Female,19,"18-20",Electronics,2,50.00,25.0000000000000000
986,2023-01-17,CUST986,Female,49,"36-50",Clothing,2,1000.00,500.0000000000000000
987,2023-04-29,CUST987,Female,30,"20-35",Clothing,3,900.00,300.0000000000000000
988,2023-05-28,CUST988,Female,63,"50+",Clothing,3,75.00,25.0000000000000000
989,2023-12-28,CUST989,Female,44,"36-50",Electronics,1,25.00,25.0000000000000000
990,2023-05-25,CUST990,Female,58,"50+",Beauty,2,1000.00,500.0000000000000000
991,2023-12-26,CUST991,Female,34,"20-35",Clothing,2,100.00,50.0000000000000000
992,2023-08-21,CUST992,Female,57,"50+",Electronics,2,60.00,30.0000000000000000
993,2023-02-06,CUST993,Female,48,"36-50",Electronics,3,150.00,50.0000000000000000
994,2023-12-18,CUST994,Female,51,"50+",Beauty,2,1000.00,500.0000000000000000
995,2023-04-30,CUST995,Female,41,"36-50",Clothing,1,30.00,30.0000000000000000
996,2023-05-16,CUST996,Male,62,"50+",Clothing,1,50.00,50.0000000000000000
997,2023-11-17,CUST997,Male,52,"50+",Beauty,3,90.00,30.0000000000000000
998,2023-10-29,CUST998,Female,23,"20-35",Beauty,4,100.00,25.0000000000000000
999,2023-12-05,CUST999,Female,36,"36-50",Electronics,3,150.00,50.0000000000000000
1000,2023-04-12,CUST1000,Male,47,"36-50",Electronics,4,120.00,30.0000000000000000
